TIRF Data File: Project 1320; Run 126
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
455.460	40.23	365.17	-2.986	2.009	26.083	29.187	68.32	-711.86	316.34	-230.27	0.92	-2.70	3.09	-1.37	34.88	56.92	64.80	66.21	80.48	-0.106	-0.109
455.480	40.21	364.55	-2.988	2.012	26.083	29.227	68.32	-686.05	288.34	-213.09	-11.31	-5.94	3.22	-1.35	34.82	56.94	64.81	66.24	80.47	-0.108	-0.111
455.500	40.20	363.53	-2.984	2.013	26.082	29.302	68.38	-658.10	262.31	-225.54	-12.42	-11.46	2.92	-1.16	34.82	56.95	64.80	66.27	80.49	-0.110	-0.113
455.520	40.21	362.40	-2.990	2.010	26.085	29.400	68.32	-684.10	265.78	-239.87	-8.76	-19.00	2.85	-1.11	34.80	56.95	64.86	66.34	80.45	-0.113	-0.116
455.540	40.22	361.19	-2.987	2.010	26.083	29.502	68.38	-736.16	277.76	-241.52	-6.87	-25.45	3.05	-1.15	34.80	56.94	64.83	66.37	80.49	-0.116	-0.119
455.560	40.23	360.02	-2.986	2.013	26.080	29.609	68.38	-741.08	278.42	-240.58	-4.40	-23.63	3.08	-1.16	34.90	57.00	64.91	66.43	80.44	-0.119	-0.122
455.580	40.23	359.12	-2.983	2.010	26.085	29.683	68.38	-747.66	275.05	-253.23	5.92	-23.74	2.95	-1.09	34.96	57.01	64.89	66.52	80.48	-0.121	-0.124
455.600	40.22	358.26	-2.983	2.010	26.083	29.744	68.38	-737.03	266.47	-260.07	13.65	-17.31	2.83	-1.02	35.10	57.00	64.94	66.62	80.46	-0.123	-0.126
455.620	40.20	357.47	-2.986	2.012	26.083	29.795	68.38	-696.84	256.26	-252.78	6.76	-2.24	2.76	-1.01	35.14	57.04	64.99	66.72	80.45	-0.125	-0.128
455.640	40.19	356.62	-2.981	2.016	26.082	29.863	68.45	-693.55	254.17	-224.89	-6.87	-0.66	3.08	-1.13	35.16	57.01	64.97	66.78	80.46	-0.127	-0.130
455.660	40.19	355.68	-2.981	2.010	26.087	29.942	68.32	-700.13	242.86	-217.05	-13.34	-10.75	3.23	-1.12	35.20	57.00	65.00	66.78	80.43	-0.129	-0.132
455.680	40.19	354.78	-2.984	2.006	26.088	30.018	68.38	-736.31	244.40	-233.66	-9.75	-18.53	3.15	-1.05	35.20	57.03	65.03	66.84	80.46	-0.131	-0.134
455.700	40.21	354.04	-2.986	2.019	26.081	30.091	68.32	-776.90	260.83	-236.27	-7.78	-24.40	3.29	-1.10	35.24	57.01	65.08	66.91	80.42	-0.133	-0.136
455.720	40.23	353.37	-2.984	2.012	26.085	30.165	68.32	-769.58	260.20	-231.43	-6.50	-28.12	3.33	-1.12	35.10	56.98	65.11	67.01	80.45	-0.135	-0.138
455.740	40.25	352.79	-2.986	2.009	26.085	30.229	68.52	-748.41	249.17	-245.87	2.32	-29.15	3.04	-1.01	35.04	57.01	65.10	67.13	80.42	-0.137	-0.140
455.760	40.24	352.16	-2.986	2.010	26.089	30.273	68.52	-741.31	238.32	-267.40	12.16	-23.51	2.77	-0.89	35.35	57.01	65.14	67.27	80.43	-0.138	-0.141
455.780	40.24	351.42	-2.988	2.015	26.088	30.336	68.38	-731.01	235.21	-262.60	9.46	-9.00	2.78	-0.90	35.34	57.03	65.21	67.31	80.42	-0.140	-0.143
455.800	40.24	350.64	-2.984	2.013	26.092	30.404	68.38	-731.31	240.49	-240.17	-1.09	-3.41	3.04	-1.00	35.32	57.04	65.22	67.40	80.42	-0.142	-0.145
455.820	40.25	349.85	-2.988	2.013	26.092	30.483	68.32	-740.10	244.88	-231.23	-7.49	-9.26	3.20	-1.06	35.28	57.01	65.24	67.44	80.43	-0.144	-0.147
455.840	40.27	349.03	-2.987	2.007	26.096	30.572	68.38	-749.78	239.81	-220.16	-9.82	-16.97	3.41	-1.09	35.24	57.01	65.29	67.49	80.40	-0.146	-0.150
455.860	40.32	348.33	-2.988	2.016	26.094	30.673	68.38	-750.46	223.22	-209.43	-12.04	-23.28	3.58	-1.07	35.22	57.04	65.30	67.56	80.43	-0.149	-0.153
455.880	40.35	347.47	-2.987	2.015	26.096	30.766	68.32	-732.10	213.83	-218.11	-11.30	-24.13	3.36	-0.98	35.06	56.98	65.32	67.68	80.39	-0.152	-0.155
455.900	40.33	346.53	-2.981	2.016	26.094	30.839	68.52	-722.45	216.31	-227.99	-5.29	-24.83	3.17	-0.95	35.00	57.03	65.35	67.79	80.42	-0.154	-0.157
455.920	40.31	345.59	-2.988	2.013	26.094	30.905	68.38	-734.96	215.17	-243.09	7.43	-29.55	3.02	-0.89	35.04	57.05	65.35	67.92	80.40	-0.156	-0.159
455.940	40.30	344.62	-2.988	2.010	26.093	30.982	68.32	-720.38	203.28	-250.76	16.79	-20.35	2.87	-0.81	34.92	57.07	65.41	68.05	80.40	-0.158	-0.161
455.960	40.30	343.68	-2.980	2.013	26.094	31.067	68.38	-673.96	192.79	-234.79	12.09	-2.17	2.87	-0.82	35.02	57.05	65.43	68.14	80.41	-0.160	-0.163
455.980	40.30	342.70	-2.986	2.010	26.097	31.155	68.38	-651.12	185.24	-205.69	-3.96	1.93	3.17	-0.90	35.00	57.08	65.43	68.24	80.39	-0.162	-0.166
456.000	40.31	341.61	-2.986	2.010	26.095	31.262	68.45	-651.57	177.69	-194.04	-13.52	-5.21	3.36	-0.92	34.98	57.14	65.48	68.26	80.42	-0.165	-0.169
456.020	40.32	340.63	-2.983	2.015	26.096	31.359	68.25	-694.66	187.89	-208.66	-10.40	-15.33	3.33	-0.90	34.96	57.14	65.48	68.31	80.38	-0.168	-0.171
456.040	40.32	339.85	-2.984	2.009	26.095	31.431	68.38	-780.46	217.43	-230.35	-6.74	-25.19	3.39	-0.94	34.88	57.14	65.51	68.40	80.42	-0.170	-0.173
456.060	40.30	339.46	-2.983	2.016	26.092	31.456	68.45	-801.10	220.49	-245.88	-8.24	-29.51	3.26	-0.90	34.86	57.14	65.54	68.47	80.38	-0.171	-0.174
456.080	40.27	339.42	-2.988	2.012	26.091	31.438	68.38	-780.10	204.85	-248.71	-4.46	-29.70	3.14	-0.82	34.86	57.16	65.55	68.62	80.40	-0.170	-0.173
456.100	40.25	339.42	-2.990	2.006	26.092	31.423	68.38	-753.99	201.05	-247.00	6.96	-24.50	3.05	-0.81	34.86	57.19	65.63	68.73	80.39	-0.170	-0.173
456.120	40.24	339.18	-2.986	2.009	26.093	31.431	68.32	-711.58	196.20	-246.12	14.62	-12.06	2.89	-0.80	34.82	57.19	65.68	68.88	80.39	-0.170	-0.173
456.140	40.22	338.91	-2.984	2.019	26.091	31.441	68.38	-681.98	184.00	-228.67	6.56	-2.58	2.98	-0.80	34.78	57.22	65.73	68.95	80.40	-0.170	-0.173
456.160	40.21	338.29	-2.983	2.019	26.091	31.496	68.38	-678.03	176.62	-203.94	-6.65	-0.49	3.32	-0.87	34.77	57.20	65.76	69.04	80.36	-0.172	-0.175
456.180	40.23	337.35	-2.988	2.007	26.096	31.598	68.45	-676.95	175.65	-190.31	-13.74	-5.61	3.56	-0.92	34.69	57.19	65.82	69.10	80.41	-0.174	-0.177
456.200	40.25	336.49	-2.984	2.010	26.089	31.690	68.38	-709.11	182.93	-199.52	-10.04	-17.19	3.55	-0.92	34.69	57.20	65.79	69.15	80.37	-0.177	-0.180
456.220	40.24	335.39	-2.988	2.012	26.091	31.786	68.45	-736.63	188.65	-219.99	-2.80	-20.41	3.35	-0.86	34.71	57.19	65.84	69.23	80.40	-0.179	-0.182
456.240	40.24	334.42	-2.986	2.012	26.087	31.882	68.38	-754.05	183.55	-233.22	-4.24	-23.76	3.23	-0.79	34.78	57.20	65.87	69.37	80.38	-0.182	-0.185
456.260	40.23	333.67	-2.988	2.010	26.083	31.946	68.45	-789.94	188.95	-244.47	-1.39	-33.38	3.23	-0.77	34.77	57.22	65.92	69.50	80.38	-0.184	-0.186
456.280	40.23	333.09	-2.984	2.009	26.083	32.002	68.52	-807.15	204.43	-260.61	11.82	-32.48	3.10	-0.78	34.94	57.23	65.92	69.66	80.39	-0.185	-0.188
456.300	40.25	332.50	-2.983	2.013	26.086	32.074	68.38	-769.75	202.94	-257.98	19.08	-18.42	2.98	-0.79	34.78	57.23	65.96	69.78	80.38	-0.187	-0.190
456.320	40.28	332.03	-2.986	2.015	26.084	32.141	68.32	-699.54	175.64	-240.53	8.80	-2.36	2.91	-0.73	34.78	57.24	66.01	69.88	80.40	-0.188	-0.191
456.340	40.34	331.29	-2.984	2.013	26.086	32.262	68.32	-664.75	153.40	-229.60	-7.28	2.22	2.90	-0.67	34.86	57.26	66.03	69.95	80.36	-0.191	-0.194
456.360	40.38	330.31	-2.986	2.019	26.083	32.391	68.38	-691.64	161.82	-220.28	-12.47	-8.07	3.14	-0.73	34.77	57.30	66.04	69.98	80.41	-0.195	-0.198
456.380	40.37	329.26	-2.990	2.013	26.084	32.483	68.32	-715.70	172.44	-217.49	-8.04	-15.41	3.29	-0.79	34.82	57.26	66.06	70.05	80.37	-0.197	-0.200
456.400	40.36	328.28	-2.969	2.009	26.083	32.573	68.32	-730.56	172.08	-221.56	-7.04	-18.40	3.30	-0.78	34.94	57.26	66.07	70.13	80.39	-0.199	-0.202
456.420	40.35	327.38	-2.990	2.012	26.085	32.654	68.11	-744.82	164.57	-227.25	-8.04	-25.19	3.28	-0.72	35.02	57.29	66.09	70.23	80.39	-0.201	-0.204
456.440	40.35	326.60	-2.984	2.009	26.085	32.733	68.32	-743.23	162.57	-244.59	-3.07	-26.86	3.04	-0.66	35.14	57.26	66.12	70.31	80.38	-0.203	-0.206
456.460	40.36	326.01	-2.986	2.012	26.085	32.799	68.05	-753.60	174.71	-269.60	9.24	-25.19	2.80	-0.65	35.14	57.30	66.15	70.44	80.39	-0.205	-0.207
456.480	40.35	325.39	-2.983	2.018	26.081	32.858	68.05	-752.45	173.58	-274.63	19.39	-21.92	2.74	-0.63	35.14	57.30	66.17	70.55	80.36	-0.206	-0.209
456.500	40.35	324.92	-2.984	2.015	26.088	32.906	68.11	-731.69	161.84	-257.19	12.60	-8.99	2.84	-0.63	35.18	57.30	66.18	70.65	80.40	-0.207	-0.210
456.520	40.36	324.45	-2.986	2.010	26.089	32.957	68.05	-723.36	163.42	-229.20	-2.70	-1.80	3.16	-0.71	35.45	57.30	66.22	70.69	80.37	-0.208	-0.211
456.540	40.37	323.94	-2.986	2.010	26.089	33.020	68.05	-704.47	161.51	-201.60	-12.38	-8.59	3.49	-0.80	35.28	57.30	66.23	70.75	80.40	-0.210	-0.213
456.560	40.36	323.28	-2.986	2.007	26.094	33.077	68.11	-679.11	147.14	-204.85	-11.19	-14.28	3.32	-0.72	35.34	57.30	66.25	70.81	80.37	-0.211	-0.214
456.580	40.35	322.46	-2.988	2.007	26.090	33.153	68.05	-692.55	141.01	-225.37	-7.73	-18.37	3.07	-0.63	35.32	57.29	66.29	70.88	80.39	-0.213	-0.216
456.600	40.33	321.64	-2.986	2.006	26.094	33.226	68.05	-744.65	156.24	-242.07	-7.90	-26.48	3.08	-0.65	35.28	57.30	66.29	70.97	80.39	-0.215	-0.218
456.620	40.33	320.74	-2.984	2.013	26.094	33.315	67.98	-786.52	173.98	-256.40	-3.53	-32.73	3.07	-0.68	35.22	57.30	66.34	71.05	80.36	-0.217	-0.220
456.640	40.33	320.11	-2.986	2.010	26.091	33.384	68.11	-812.36	176.44	-276.49	7.13	-36.57	2.94	-0.64	35.20	57.32	66.37	71.18	80.39	-0.218	-0.221
456.660	40.34	319.84	-2.987	2.007	26.094	33.417	68.05	-819.04	170.01	-281.33	14.81	-29.33	2.91	-0.60	35.14	57.32	66.37	71.34	80.36	-0.219	-0.222
456.680	40.36	319.49	-2.983	2.016	26.094	33.473	68.05	-753.42	166.70	-238.64	9.93	-10.19	3.16	-0.70	35.08	57.35	66.42	71.40	80.40	-0.220	-0.223
456.700	40.38	318.94	-2.986	2.015	26.098	33.542	68.11	-671.06	154.72	-202.39	-0.63	-0.29	3.32	-0.76	35.02	57.33	66.44	71.52	80.36	-0.222	-0.225
456.720	40.38	318.08	-2.986	2.020	26.097	33.636	68.05	-639.08	132.03	-200.04	-9.06	-2.69	3.19	-0.66	35.02	57.33	66.45	71.53	80.39	-0.224	-0.227
456.740	40.39	316.79	-2.990	2.010	26.105	33.781	67.91	-636.50	114.14	-196.79	-13.07	-10.32	3.23	-0.58	34.92	57.36	66.48	71.60	80.38	-0.227	-0.231
456.760	40.39	315.19	-2.983	2.013	26.100	33.953	67.98	-652.28	125.28	-198.03	-8.86	-18.83	3.29	-0.63	34.92	57.33	66.47	71.65	80.38	-0.231	-0.234
456.780	40.39	313.70	-2.986	2.018	26.095	34.118	68.05	-666.64	138.51	-201.98	-6.11	-21.21	3.30	-0.69	34.96	57.35	66.50	71.72	80.39	-0.235	-0.238
456.800	40.43	312.33	-2.987	2.012	26.097	34.299	67.98	-672.76	131.65	-217.49	-4.50	-23.87	3.09	-0.61	34.96	57.36	66.53	71.81	80.36	-0.239	-0.242
456.820	40.48	311.05	-2.984	2.016	26.094	34.485	67.98	-682.11	115.49	-231.02	-0.15	-28.89	2.95	-0.50	34.92	57.36	66.55	71.91	80.40	-0.243	-0.246
456.840	40.48	310.19	-2.987	2.010	26.093	34.580	68.05	-698.08	126.26	-247.92	12.53	-28.65	2.82	-0.51	34.84	57.38	66.59	72.04	80.36	-0.245	-0.248
456.860	40.46	309.64	-2.984	2.010	26.091	34.621	67.98	-751.77	153.33	-259.86	22.44	-25.29	2.89	-0.59	34.88	57.39	66.63	72.13	80.39	-0.246	-0.249
456.880	40.43	309.48	-2.986	2.018	26.091	34.615	67.91	-764.76	164.51	-252.82	15.05	-13.32	3.02	-0.65	34.86	57.42	66.67	72.20	80.37	-0.246	-0.249
456.900	40.40	309.64	-2.984	2.009	26.091	34.573	67.98	-715.50	142.00	-229.94	-4.22	0.15	3.11	-0.62	34.86	57.42	66.67	72.23	80.38	-0.245	-0.248
456.920	40.39	309.91	-2.983	2.015	26.094	34.527	68.05	-679.23	123.94	-202.12	-14.62	-6.06	3.36	-0.61	34.86	57.43	66.69	72.26	80.39	-0.244	-0.247
456.940	40.37	310.03	-2.984	2.013	26.092	34.498	68.05	-663.76	125.93	-196.92	-10.44	-15.56	3.37	-0.64	34.82	57.42	66.70	72.26	80.37	-0.244	-0.247
456.960	40.35	309.87	-2.987	2.010	26.091	34.499	67.98	-667.65	129.33	-209.83	-6.21	-17.24	3.18	-0.62	34.78	57.46	66.78	72.33	80.40	-0.244	-0.247
456.980	40.34	309.40	-2.990	2.010	26.091	34.544	68.11	-714.68	137.41	-221.16	-6.35	-24.77	3.23	-0.62	34.77	57.43	66.80	72.37	80.36	-0.245	-0.248
457.000	40.32	308.90	-2.986	2.015	26.090	34.581	68.05	-730.33	132.69	-227.06	-5.12	-31.03	3.22	-0.58	34.90	57.46	66.83	72.50	80.40	-0.246	-0.248
457.020	40.30	308.31	-2.987	2.016	26.088	34.634	67.91	-718.55	130.90	-232.92	1.58	-29.50	3.08	-0.56	34.88	57.48	66.91	72.59	80.36	-0.247	-0.249
457.040	40.27	307.84	-2.984	2.018	26.083	34.663	68.05	-728.01	139.98	-247.01	14.57	-25.59	2.95	-0.57	34.88	57.45	66.96	72.72	80.39	-0.248	-0.250
457.060	40.25	307.22	-2.986	2.015	26.086	34.713	68.05	-709.49	133.88	-247.27	16.39	-12.96	2.87	-0.54	34.82	57.49	66.97	72.76	80.37	-0.249	-0.251
457.080	40.21	306.63	-2.980	2.010	26.083	34.748	67.98	-696.44	130.00	-237.20	7.99	-3.89	2.94	-0.55	34.82	57.52	67.02	72.85	80.36	-0.249	-0.252
457.100	40.20	306.12	-2.987	2.009	26.083	34.793	68.05	-713.92	136.85	-221.09	-4.41	-6.03	3.23	-0.62	34.80	57.52	67.07	72.91	80.39	-0.250	-0.253
457.120	40.18	305.46	-2.981	2.010	26.085	34.853	68.05	-706.68	138.20	-206.86	-11.59	-11.11	3.42	-0.67	34.80	57.54	67.11	72.95	80.36	-0.252	-0.254
457.140	40.17	304.75	-2.983	2.020	26.083	34.925	67.91	-690.14	121.31	-209.48	-11.90	-18.85	3.29	-0.58	34.80	57.52	67.11	72.98	80.40	-0.253	-0.256
457.160	40.17	304.09	-2.986	2.015	26.088	35.001	68.05	-702.62	116.16	-232.70	-7.73	-23.38	3.02	-0.50	34.80	57.54	67.16	73.07	80.36	-0.255	-0.257
457.180	40.18	303.35	-2.981	2.010	26.087	35.091	67.98	-728.46	129.93	-245.08	-6.77	-22.63	2.97	-0.53	34.78	57.58	67.19	73.11	80.39	-0.257	-0.259
457.200	40.17	302.72	-2.984	2.013	26.082	35.155	67.98	-742.00	140.04	-238.62	-6.16	-27.16	3.11	-0.59	34.86	57.60	67.24	73.27	80.37	-0.258	-0.261
457.220	40.17	302.37	-2.988	2.013	26.082	35.196	67.98	-743.18	130.88	-247.74	2.93	-31.19	3.00	-0.53	34.96	57.61	67.27	73.34	80.38	-0.259	-0.261
457.240	40.18	302.13	-2.987	2.009	26.083	35.232	67.98	-727.57	120.53	-257.48	13.98	-24.96	2.83	-0.47	35.04	57.65	67.30	73.46	80.39	-0.260	-0.262
457.260	40.18	301.94	-2.986	2.019	26.079	35.263	68.11	-697.87	127.82	-254.85	19.09	-12.07	2.74	-0.50	34.82	57.64	67.33	73.58	80.37	-0.260	-0.263
457.280	40.23	301.74	-2.987	2.012	26.083	35.326	67.84	-681.37	139.01	-239.80	8.50	0.88	2.84	-0.58	35.18	57.70	67.38	73.63	80.40	-0.262	-0.264
457.300	40.27	301.63	-2.978	2.015	26.084	35.377	68.05	-675.41	128.17	-219.73	-7.25	-1.44	3.07	-0.58	35.24	57.70	67.40	73.68	80.36	-0.263	-0.265
457.320	40.28	301.43	-2.990	2.012	26.083	35.404	68.11	-693.57	118.29	-213.90	-11.90	-14.24	3.24	-0.55	35.28	57.71	67.40	73.72	80.40	-0.263	-0.266
457.340	40.29	301.43	-2.978	2.016	26.084	35.417	67.98	-731.83	134.11	-228.40	-4.76	-21.72	3.20	-0.59	35.41	57.70	67.40	73.72	80.36	-0.264	-0.266
457.360	40.29	301.47	-2.986	2.010	26.083	35.408	68.11	-745.18	142.23	-235.13	-1.01	-25.70	3.17	-0.60	35.41	57.70	67.41	73.82	80.39	-0.263	-0.262
457.380	40.29	301.70	-2.986	2.013	26.082	35.384	68.05	-730.25	132.02	-227.11	-6.40	-26.85	3.22	-0.58	35.49	57.71	67.49	73.91	80.38	-0.263	-0.262
457.400	40.29	301.78	-2.981	2.016	26.082	35.371	67.98	-716.15	120.44	-235.63	-5.69	-26.78	3.04	-0.51	35.59	57.73	67.51	74.02	80.38	-0.263	-0.261
457.420	40.29	301.86	-2.987	2.010	26.081	35.366	68.05	-742.58	130.62	-256.46	4.87	-30.89	2.90	-0.51	35.53	57.73	67.55	74.11	80.39	-0.263	-0.261
457.440	40.31	301.98	-2.984	2.025	26.080	35.369	68.05	-778.66	142.51	-282.61	16.86	-28.48	2.76	-0.50	35.45	57.76	67.60	74.21	80.36	-0.263	-0.261
457.460	40.31	302.13	-2.987	2.018	26.085	35.350	67.98	-771.65	142.79	-282.52	18.99	-15.92	2.73	-0.51	35.39	57.79	67.62	74.27	80.39	-0.262	-0.261
457.480	40.32	302.53	-2.988	2.012	26.091	35.309	68.05	-762.40	143.11	-254.44	6.92	-9.93	3.00	-0.56	35.37	57.79	67.63	74.31	80.36	-0.261	-0.260
457.500	40.31	302.88	-2.983	2.019	26.091	35.264	67.98	-735.37	145.46	-217.65	-4.87	-8.87	3.38	-0.67	35.49	57.80	67.68	74.33	80.39	-0.260	-0.259
457.520	40.29	303.23	-2.986	2.013	26.094	35.206	68.11	-683.42	131.54	-197.10	-9.84	-13.56	3.47	-0.67	35.24	57.73	67.65	74.36	80.37	-0.259	-0.258
457.540	40.27	303.15	-2.983	2.012	26.097	35.195	68.05	-665.29	110.47	-206.96	-7.69	-21.50	3.21	-0.53	35.24	57.77	67.70	74.37	80.38	-0.259	-0.258
457.560	40.25	302.72	-2.987	2.007	26.099	35.233	67.91	-671.14	112.42	-217.43	-4.58	-20.69	3.09	-0.52	35.18	57.71	67.71	74.42	80.39	-0.259	-0.258
457.580	40.25	302.21	-2.981	2.015	26.094	35.288	68.05	-677.80	126.62	-214.43	-5.17	-22.62	3.16	-0.59	35.14	57.71	67.73	74.52	80.37	-0.261	-0.260
457.600	40.24	301.86	-2.987	2.022	26.094	35.317	68.05	-687.42	125.84	-217.41	-3.80	-30.33	3.16	-0.58	35.08	57.70	67.76	74.60	80.39	-0.261	-0.260
457.620	40.23	301.63	-2.997	2.015	26.096	35.340	68.05	-682.60	111.58	-234.13	3.76	-29.15	2.92	-0.48	35.04	57.71	67.79	74.71	80.36	-0.262	-0.261
457.640	40.23	301.55	-2.990	2.013	26.096	35.345	68.05	-672.72	112.23	-244.18	14.63	-21.10	2.76	-0.46	35.04	57.68	67.79	74.81	80.40	-0.262	-0.261
457.660	40.24	301.67	-2.986	2.016	26.094	35.340	67.98	-650.85	125.05	-235.75	17.73	-8.40	2.76	-0.53	35.02	57.70	67.82	74.87	80.36	-0.262	-0.261
457.680	40.22	301.98	-2.990	2.012	26.095	35.291	67.98	-656.48	130.46	-215.57	5.16	-0.87	3.05	-0.61	35.04	57.73	67.78	74.91	80.40	-0.261	-0.260
457.700	40.21	302.60	-2.986	2.009	26.093	35.210	68.05	-711.27	130.24	-211.40	-6.86	-9.45	3.36	-0.62	35.12	57.77	67.79	74.92	80.38	-0.259	-0.258
457.720	40.21	303.58	-2.986	2.013	26.094	35.096	67.98	-726.11	135.88	-219.15	-8.03	-17.57	3.31	-0.62	35.06	57.77	67.81	74.94	80.37	-0.257	-0.256
457.740	40.20	304.71	-2.988	2.007	26.094	34.958	68.05	-709.16	135.31	-218.05	-6.69	-20.69	3.25	-0.62	35.00	57.74	67.81	74.91	80.38	-0.254	-0.253
457.760	40.23	306.00	-2.981	2.012	26.089	34.835	68.05	-701.88	133.07	-216.70	-5.13	-23.77	3.24	-0.61	34.98	57.71	67.85	74.98	80.36	-0.251	-0.250
457.780	40.27	307.14	-2.983	2.012	26.087	34.738	68.05	-695.42	127.65	-222.06	-6.79	-24.01	3.13	-0.57	34.94	57.70	67.89	75.05	80.40	-0.249	-0.248
457.800	40.30	308.04	-2.988	2.007	26.088	34.665	67.98	-711.31	130.27	-231.66	-4.42	-27.13	3.07	-0.56	34.82	57.71	67.96	75.11	80.36	-0.247	-0.246
457.820	40.28	308.97	-2.988	2.012	26.081	34.544	68.05	-738.03	142.42	-238.61	5.01	-31.23	3.09	-0.60	35.20	57.71	68.00	75.17	80.38	-0.245	-0.244
457.840	40.26	309.87	-2.988	2.012	26.085	34.424	68.05	-710.00	140.89	-248.22	16.02	-19.91	2.86	-0.57	35.02	57.71	68.04	75.29	80.36	-0.242	-0.241
457.860	40.25	310.58	-2.990	2.013	26.086	34.334	67.91	-677.51	132.22	-240.99	14.78	-6.74	2.81	-0.55	35.02	57.73	68.03	75.33	80.39	-0.240	-0.239
457.880	40.25	311.16	-2.981	2.012	26.083	34.277	68.05	-662.57	130.42	-216.46	1.79	-1.08	3.06	-0.60	35.00	57.71	68.07	75.36	80.38	-0.239	-0.238
457.900	40.28	311.55	-2.981	2.015	26.084	34.258	67.98	-667.15	135.65	-198.63	-10.72	-3.63	3.36	-0.68	35.02	57.74	68.09	75.31	80.36	-0.239	-0.237
457.920	40.28	311.83	-2.990	2.013	26.082	34.228	67.98	-713.66	143.80	-210.60	-10.55	-17.63	3.39	-0.68	34.98	57.68	68.09	75.30	80.39	-0.238	-0.237
457.940	40.29	312.18	-2.986	2.012	26.083	34.197	67.98	-761.35	150.40	-233.29	-3.85	-25.47	3.26	-0.64	34.96	57.65	68.09	75.30	80.36	-0.237	-0.236
457.960	40.30	312.80	-2.978	2.015	26.082	34.133	68.05	-754.37	150.16	-230.90	-6.10	-23.28	3.27	-0.65	34.92	57.68	68.12	75.34	80.40	-0.236	-0.235
457.980	40.30	313.43	-2.987	2.010	26.081	34.069	67.98	-743.31	148.19	-232.81	-7.91	-28.73	3.19	-0.64	35.02	57.64	68.12	75.43	80.36	-0.234	-0.233
458.000	40.30	314.02	-2.988	2.007	26.082	34.001	68.05	-754.29	153.99	-252.41	0.40	-32.61	2.99	-0.61	35.00	57.68	68.18	75.50	80.39	-0.233	-0.232
458.020	40.29	314.76	-3.024	2.010	26.079	33.916	68.05	-751.45	147.79	-268.77	10.42	-25.27	2.80	-0.55	35.04	57.70	68.18	75.55	80.38	-0.231	-0.230
458.040	40.30	315.46	-2.987	2.010	26.083	33.845	68.05	-725.87	143.92	-255.42	12.95	-13.02	2.84	-0.56	35.16	57.73	68.22	75.62	80.37	-0.229	-0.228
458.060	40.29	316.13	-2.986	2.006	26.082	33.770	68.05	-684.89	145.72	-230.12	5.47	-0.30	2.98	-0.63	35.12	57.70	68.20	75.65	80.39	-0.228	-0.226
458.080	40.28	316.63	-2.988	2.013	26.080	33.708	68.18	-662.46	140.17	-205.39	-6.66	0.76	3.23	-0.68	35.22	57.70	68.20	75.59	80.36	-0.226	-0.225
458.100	40.29	317.22	-2.986	2.018	26.081	33.650	68.11	-686.79	142.10	-208.19	-12.11	-11.03	3.30	-0.68	35.28	57.71	68.20	75.60	80.40	-0.225	-0.224
458.120	40.29	317.73	-2.990	2.010	26.085	33.600	68.32	-721.99	147.86	-225.71	-10.36	-19.59	3.20	-0.66	35.32	57.71	68.22	75.58	80.36	-0.224	-0.222
458.140	40.29	318.39	-2.986	2.016	26.078	33.526	68.25	-743.21	157.04	-233.33	-7.70	-23.15	3.19	-0.67	35.39	57.68	68.18	75.58	80.39	-0.222	-0.221
458.160	40.26	319.17	-2.987	2.009	26.083	33.420	68.25	-783.36	167.38	-243.80	-7.53	-26.83	3.21	-0.69	35.41	57.70	68.15	75.65	80.37	-0.220	-0.218
458.180	40.25	320.27	-2.990	2.010	26.081	33.295	68.38	-795.20	174.62	-251.25	-3.87	-28.73	3.16	-0.69	35.59	57.67	68.17	75.71	80.39	-0.217	-0.215
458.200	40.24	321.52	-2.988	2.012	26.083	33.157	68.45	-772.43	171.47	-255.37	7.21	-30.46	3.02	-0.67	35.57	57.68	68.18	75.81	80.38	-0.213	-0.212
458.220	40.23	322.81	-2.986	2.009	26.081	33.021	68.38	-734.64	162.08	-257.16	16.14	-20.86	2.86	-0.63	35.57	57.67	68.22	75.85	80.37	-0.210	-0.209
458.240	40.26	323.86	-2.981	2.016	26.080	32.937	68.38	-698.16	159.87	-244.52	11.13	-4.03	2.86	-0.65	35.63	57.65	68.22	75.88	80.39	-0.208	-0.207
458.260	40.29	324.61	-2.980	2.013	26.082	32.888	68.38	-709.66	165.93	-226.55	-4.32	-1.45	3.13	-0.73	35.39	57.64	68.23	75.91	80.36	-0.207	-0.206
458.280	40.29	325.31	-2.986	2.016	26.084	32.813	68.38	-745.70	176.06	-225.13	-11.54	-9.77	3.31	-0.78	35.32	57.61	68.22	75.87	80.40	-0.205	-0.204
458.300	40.26	326.13	-2.988	2.012	26.083	32.711	68.38	-777.75	187.09	-236.53	-8.26	-18.84	3.29	-0.79	35.55	57.67	68.23	75.87	80.36	-0.203	-0.201
458.320	40.25	326.99	-2.988	2.009	26.085	32.610	68.32	-823.85	200.58	-239.05	-5.21	-28.53	3.45	-0.84	35.59	57.61	68.22	75.85	80.39	-0.200	-0.199
458.340	40.24	327.97	-2.983	2.018	26.085	32.506	68.38	-811.36	194.31	-227.68	-7.64	-30.95	3.56	-0.85	35.49	57.58	68.23	75.88	80.38	-0.198	-0.196
