ET,V,N,SA,IA,RL,RE,P,FX,FY,FZ,MX,MZ,NFX,NFY,RST,TSTI,TSTC,TSTO,AMBTMP,SR
sec,kph,rpm,deg,deg,cm,cm,kPa,N,N,N,N-m,N-m,none,none,deg C,deg C,deg C,deg C,deg F,none
453.880,40.14,406.41,-3.936,4.010,26.330,26.145,54.29,-4.88,733.23,-243.70,-15.16,-5.48,0.02,-3.01,24.84,45.92,54.26,57.36,84.54,0.007
453.900,40.15,406.37,-4.020,4.020,26.325,26.148,54.29,-17.18,745.17,-238.41,-14.60,-8.74,0.07,-3.13,24.88,45.92,54.26,57.31,84.50,0.007
453.920,40.16,406.17,-4.102,4.018,26.332,26.167,54.43,-29.69,753.49,-237.08,-13.01,-10.39,0.13,-3.18,24.84,45.89,54.23,57.31,84.55,0.006
453.940,40.16,406.09,-4.190,4.014,26.329,26.169,54.43,-30.16,750.44,-240.99,-11.04,-7.42,0.13,-3.11,24.86,45.90,54.21,57.27,84.51,0.006
453.960,40.15,405.94,-4.266,4.023,26.331,26.167,54.36,-26.02,734.79,-247.62,-10.83,-3.96,0.11,-2.97,24.92,45.90,54.23,57.26,84.55,0.006
453.980,40.16,405.98,-4.342,4.017,26.332,26.168,54.23,-18.28,730.26,-251.22,-11.80,-2.39,0.07,-2.91,24.92,45.86,54.24,57.21,84.52,0.006
454.000,40.16,405.94,-4.417,4.026,26.334,26.171,54.36,-6.99,735.50,-250.65,-14.19,-1.49,0.03,-2.93,24.92,45.86,54.20,57.20,84.53,0.006
454.020,40.16,405.86,-4.503,4.011,26.339,26.173,54.36,-5.06,735.83,-241.45,-15.08,-3.35,0.02,-3.05,24.88,45.89,54.24,57.20,84.54,0.006
454.040,40.16,405.82,-4.576,4.017,26.340,26.173,54.23,-16.58,734.69,-235.70,-13.62,-7.03,0.07,-3.12,24.78,45.86,54.24,57.17,84.52,0.006
454.060,40.15,405.86,-4.664,4.016,26.340,26.158,54.29,-23.68,734.47,-231.68,-13.33,-7.85,0.10,-3.17,24.94,45.89,54.23,57.18,84.55,0.007
454.080,40.12,405.66,-4.744,4.017,26.344,26.153,54.36,-23.02,734.78,-236.14,-11.99,-5.39,0.10,-3.11,24.82,45.89,54.24,57.17,84.51,0.007
454.100,40.10,405.62,-4.833,4.018,26.342,26.136,54.36,-32.73,728.98,-242.34,-11.22,-5.61,0.14,-3.01,24.84,45.86,54.24,57.18,84.55,0.008
454.120,40.10,405.62,-4.914,4.024,26.338,26.133,54.36,-32.55,722.98,-247.33,-11.21,-4.84,0.13,-2.92,24.82,45.86,54.23,57.21,84.52,0.008
454.140,40.12,405.66,-5.003,4.017,26.344,26.139,54.29,-16.15,725.14,-247.33,-12.11,-1.74,0.07,-2.93,24.86,45.87,54.23,57.27,84.53,0.008
454.160,40.14,405.74,-5.079,4.014,26.346,26.143,54.36,-7.83,724.93,-243.96,-12.89,-1.14,0.03,-2.97,24.84,45.87,54.26,57.26,84.53,0.008
454.180,40.16,405.66,-5.165,4.013,26.347,26.160,54.29,-3.83,718.25,-237.69,-14.39,-1.15,0.02,-3.02,24.78,45.90,54.23,57.30,84.52,0.007
454.200,40.18,405.70,-5.235,4.017,26.348,26.167,54.50,-6.65,718.35,-230.44,-15.18,-1.62,0.03,-3.12,24.84,45.90,54.24,57.31,84.54,0.007
454.220,40.16,405.70,-5.319,4.014,26.345,26.151,54.29,-20.41,719.81,-229.59,-13.69,-3.56,0.09,-3.14,24.78,45.87,54.23,57.36,84.51,0.007
454.240,40.15,405.70,-5.405,4.016,26.348,26.138,54.43,-37.56,717.40,-233.59,-10.58,-5.26,0.16,-3.07,24.82,45.89,54.24,57.40,84.55,0.008
454.260,40.15,405.74,-5.481,4.016,26.348,26.136,54.23,-33.07,704.66,-239.67,-10.29,-2.62,0.14,-2.94,24.80,45.90,54.23,57.42,84.52,0.008
454.280,40.17,405.86,-5.560,4.021,26.345,26.137,54.29,-16.70,705.54,-245.63,-12.39,0.17,0.07,-2.87,24.82,45.89,54.21,57.47,84.55,0.008
454.300,40.20,406.02,-5.645,4.026,26.344,26.144,54.43,-13.28,707.51,-246.23,-14.28,-1.54,0.05,-2.87,24.78,45.89,54.26,57.55,84.52,0.008
454.320,40.25,405.98,-5.732,4.018,26.349,26.173,54.36,-15.05,702.91,-237.47,-14.10,-3.53,0.06,-2.96,24.80,45.93,54.27,57.55,84.53,0.007
454.340,40.26,405.90,-5.808,4.020,26.351,26.184,54.29,-9.82,700.69,-225.74,-14.26,-2.03,0.04,-3.10,24.84,45.92,54.29,57.60,84.54,0.006
454.360,40.27,405.82,-5.896,4.018,26.351,26.191,54.29,-12.46,700.82,-226.70,-13.36,-1.42,0.05,-3.09,24.86,45.92,54.32,57.69,84.51,0.006
454.380,40.28,405.74,-5.975,4.016,26.354,26.198,54.36,-25.43,700.48,-230.45,-12.99,-1.59,0.11,-3.04,24.86,45.90,54.32,57.73,84.55,0.006
454.400,40.30,405.74,-6.058,4.013,26.353,26.206,54.29,-22.37,689.19,-236.46,-12.45,1.39,0.09,-2.91,24.88,45.89,54.37,57.79,84.51,0.006
454.420,40.32,405.86,-6.121,4.017,26.352,26.211,54.36,-18.59,687.45,-242.48,-11.34,1.54,0.08,-2.84,24.90,45.89,54.37,57.86,84.55,0.005
454.440,40.32,405.86,-6.209,4.017,26.356,26.200,54.36,-17.49,693.86,-245.34,-11.56,-0.67,0.07,-2.83,24.92,45.87,54.35,57.92,84.52,0.006
454.460,40.32,405.82,-6.280,4.024,26.352,26.199,54.36,-10.30,692.60,-240.03,-13.18,-0.79,0.04,-2.89,24.92,45.87,54.38,58.00,84.53,0.006
454.480,40.32,405.66,-6.368,4.011,26.355,26.208,54.29,-7.33,688.64,-229.65,-15.00,-1.01,0.03,-3.00,24.96,45.89,54.38,58.07,84.53,0.006
454.500,40.32,405.66,-6.451,4.013,26.355,26.200,54.43,-18.16,689.62,-223.88,-15.46,-3.16,0.08,-3.08,25.10,45.90,54.38,58.14,84.53,0.006
454.520,40.31,405.59,-6.527,4.016,26.356,26.199,54.43,-29.25,693.33,-227.10,-13.09,-3.95,0.13,-3.05,25.06,45.89,54.38,58.20,84.54,0.006
454.540,40.29,405.51,-6.618,4.013,26.351,26.187,54.29,-26.91,690.25,-231.22,-11.50,-0.53,0.12,-2.99,24.82,45.86,54.37,58.29,84.51,0.006
454.560,40.26,405.39,-6.703,4.017,26.352,26.172,54.43,-17.86,685.99,-241.21,-10.79,2.80,0.07,-2.84,24.82,45.92,54.42,58.31,84.55,0.007
454.580,40.23,405.47,-6.779,4.017,26.350,26.141,54.36,-12.93,687.52,-244.42,-13.04,2.70,0.05,-2.81,24.82,45.93,54.38,58.37,84.50,0.008
454.600,40.22,405.35,-6.861,4.020,26.353,26.138,54.43,0.71,685.35,-244.69,-13.77,3.87,0.00,-2.80,24.82,45.90,54.38,58.44,84.54,0.008
454.620,40.20,405.19,-6.937,4.016,26.356,26.129,54.36,1.44,678.46,-233.89,-14.26,1.99,-0.01,-2.90,24.76,45.87,54.42,58.49,84.51,0.009
454.640,40.20,404.96,-7.016,4.014,26.354,26.143,54.23,-17.62,680.72,-225.22,-13.66,-3.42,0.08,-3.02,24.76,45.89,54.42,58.52,84.51,0.008
454.660,40.19,404.80,-7.099,4.018,26.351,26.142,54.36,-25.88,684.12,-225.22,-13.46,-3.53,0.11,-3.04,24.86,45.89,54.42,58.57,84.52,0.008
454.680,40.18,404.53,-7.181,4.017,26.354,26.149,54.29,-19.26,682.41,-229.95,-12.66,0.24,0.08,-2.97,24.72,45.87,54.42,58.60,84.49,0.008
454.700,40.15,404.41,-7.266,4.021,26.353,26.127,54.29,-26.21,675.93,-237.62,-13.00,0.22,0.11,-2.84,24.74,45.87,54.45,58.63,84.53,0.009
454.720,40.11,404.26,-7.348,4.026,26.350,26.111,54.29,-25.62,689.48,-244.24,-11.57,-0.22,0.10,-2.82,24.70,45.90,54.42,58.68,84.48,0.009
454.740,40.11,404.02,-7.431,4.013,26.353,26.116,54.29,-8.84,700.93,-246.43,-11.53,2.28,0.04,-2.84,24.74,45.86,54.43,58.75,84.51,0.009
454.760,40.11,403.87,-7.510,4.017,26.352,26.124,54.29,0.57,693.22,-237.35,-13.75,3.35,0.00,-2.92,24.74,45.89,54.46,58.79,84.49,0.009
454.780,40.13,403.67,-7.587,4.011,26.355,26.144,54.36,-2.58,682.33,-228.81,-15.47,1.96,0.01,-2.98,24.78,45.89,54.45,58.84,84.50,0.008
454.800,40.14,403.55,-7.666,4.014,26.354,26.156,54.36,-7.11,685.04,-227.98,-14.13,1.78,0.03,-3.00,24.78,45.89,54.46,58.86,84.49,0.008
454.820,40.17,403.32,-7.742,4.021,26.355,26.182,54.43,-21.61,690.60,-229.38,-12.40,0.02,0.09,-3.01,24.78,45.92,54.48,58.94,84.48,0.007
454.840,40.20,403.12,-7.823,4.014,26.354,26.211,54.43,-38.61,684.99,-234.97,-10.47,-2.35,0.16,-2.92,24.80,45.90,54.48,58.94,84.50,0.005
454.860,40.20,403.04,-7.909,4.017,26.354,26.210,54.29,-30.44,676.25,-240.14,-10.92,0.13,0.13,-2.82,24.80,45.89,54.50,58.98,84.46,0.005
454.880,40.18,403.01,-7.994,4.013,26.357,26.198,54.23,-7.89,675.14,-244.38,-12.73,4.09,0.03,-2.76,24.78,45.90,54.48,59.02,84.50,0.006
454.900,40.19,403.04,-8.073,4.020,26.351,26.197,54.29,-7.25,678.86,-240.73,-14.05,2.19,0.03,-2.82,24.82,45.87,54.48,59.08,84.46,0.006
454.920,40.20,402.93,-8.156,4.014,26.356,26.202,54.23,-11.05,681.14,-231.65,-14.02,0.35,0.05,-2.94,24.76,45.89,54.51,59.11,84.49,0.006
454.940,40.21,402.89,-8.239,4.016,26.354,26.208,54.29,-11.25,684.01,-223.37,-14.25,0.75,0.05,-3.06,25.08,45.90,54.51,59.14,84.46,0.006
454.960,40.24,402.77,-8.326,4.016,26.356,26.228,54.29,-18.16,681.34,-224.40,-13.65,0.97,0.08,-3.04,24.90,45.89,54.51,59.18,84.46,0.005
454.980,40.25,402.73,-8.406,4.017,26.354,26.231,54.36,-24.11,672.81,-231.22,-12.92,2.34,0.10,-2.91,24.90,45.87,54.51,59.23,84.47,0.005
455.000,40.26,402.77,-8.483,4.018,26.355,26.230,54.36,-20.18,666.18,-235.90,-12.44,4.71,0.09,-2.82,24.88,45.89,54.53,59.24,84.45,0.005
455.020,40.27,402.81,-8.562,4.018,26.355,26.228,54.36,-16.31,677.00,-242.15,-11.71,4.43,0.07,-2.80,24.66,45.87,54.56,59.31,84.48,0.005
455.040,40.26,402.85,-8.640,4.013,26.355,26.214,54.29,-18.02,682.09,-243.85,-11.36,1.78,0.07,-2.80,24.82,45.89,54.53,59.34,84.43,0.005
455.060,40.26,402.93,-8.728,4.014,26.356,26.206,54.23,-16.69,671.78,-236.11,-13.29,0.34,0.07,-2.85,24.86,45.90,54.59,59.39,84.47,0.006
455.080,40.26,403.04,-8.808,4.011,26.357,26.192,54.36,-5.84,660.71,-226.38,-15.79,2.51,0.03,-2.92,24.86,45.89,54.57,59.44,84.43,0.006
455.100,40.27,403.12,-8.885,4.017,26.358,26.188,54.36,-14.34,663.27,-224.50,-15.16,0.85,0.06,-2.95,24.88,45.89,54.57,59.46,84.46,0.006
455.120,40.30,403.16,-8.983,4.023,26.354,26.193,54.29,-36.56,675.92,-227.17,-12.42,-2.24,0.16,-2.98,24.90,45.92,54.61,59.50,84.45,0.006
455.140,40.33,403.16,-9.054,4.013,26.355,26.213,54.43,-32.48,666.89,-233.45,-10.84,0.95,0.14,-2.86,24.82,45.92,54.62,59.56,84.44,0.005
455.160,40.34,403.28,-9.135,4.018,26.355,26.202,54.36,-17.88,658.03,-238.08,-11.74,4.71,0.08,-2.76,24.86,45.93,54.64,59.60,84.46,0.006
455.180,40.32,403.40,-9.214,4.011,26.359,26.173,54.36,-10.62,656.89,-240.70,-14.31,5.11,0.04,-2.73,24.76,45.89,54.64,59.65,84.43,0.007
455.200,40.30,403.44,-9.292,4.017,26.354,26.153,54.36,2.29,657.13,-236.82,-15.70,6.45,-0.01,-2.77,24.72,45.90,54.64,59.68,84.46,0.008
455.220,40.30,403.36,-9.371,4.018,26.353,26.152,54.36,0.72,657.93,-228.29,-14.58,4.30,0.00,-2.88,24.72,45.87,54.62,59.69,84.43,0.008
455.240,40.32,403.28,-9.444,4.018,26.355,26.167,54.23,-19.29,654.13,-222.42,-13.98,-1.03,0.09,-2.94,24.76,45.90,54.62,59.72,84.45,0.007
455.260,40.33,403.16,-9.526,4.011,26.355,26.177,54.36,-29.64,652.32,-223.51,-13.21,-2.03,0.13,-2.92,24.72,45.90,54.61,59.82,84.44,0.007
455.280,40.35,403.08,-9.612,4.016,26.354,26.185,54.29,-25.13,648.42,-228.48,-13.00,1.12,0.11,-2.84,24.78,45.92,54.61,59.85,84.45,0.006
455.300,40.38,403.04,-9.692,4.014,26.358,26.199,54.36,-28.48,642.12,-236.85,-12.03,1.63,0.12,-2.71,24.74,45.92,54.61,59.91,84.45,0.006
455.320,40.42,402.93,-9.780,4.011,26.359,26.227,54.29,-26.59,650.32,-244.14,-10.69,1.22,0.11,-2.66,24.80,45.95,54.59,59.94,84.43,0.005
455.340,40.42,402.89,-9.856,4.018,26.353,26.227,54.29,-7.88,649.77,-239.40,-12.14,4.54,0.03,-2.71,24.76,45.93,54.59,59.97,84.46,0.005
455.360,40.40,402.81,-9.942,4.013,26.357,26.213,54.23,3.62,636.78,-231.27,-14.77,5.99,-0.02,-2.75,24.78,45.90,54.62,60.01,84.42,0.005
455.380,40.40,402.69,-10.018,4.018,26.357,26.214,54.29,-5.49,629.23,-223.85,-15.81,3.33,0.02,-2.81,24.78,45.93,54.68,60.05,84.46,0.005
455.400,40.40,402.58,-10.099,4.014,26.356,26.215,54.29,-8.45,638.96,-222.37,-14.03,3.79,0.04,-2.87,24.82,45.93,54.67,60.08,84.42,0.005
455.420,40.41,402.46,-10.175,4.013,26.359,26.220,54.36,-16.29,644.05,-224.47,-12.09,3.16,0.07,-2.87,24.92,45.92,54.70,60.10,84.45,0.005
455.440,40.41,402.30,-10.254,4.020,26.355,26.227,54.43,-35.71,631.31,-231.84,-11.30,-0.49,0.15,-2.72,24.98,45.90,54.68,60.17,84.44,0.005
455.460,40.40,402.22,-10.333,4.018,26.355,26.216,54.29,-28.43,623.42,-238.12,-12.02,1.12,0.12,-2.62,24.88,45.90,54.68,60.18,84.43,0.005
455.480,40.38,402.19,-10.416,4.017,26.354,26.200,54.36,-6.16,625.65,-240.99,-12.85,5.00,0.03,-2.60,24.80,45.90,54.75,60.20,84.45,0.006
455.500,40.34,401.83,-10.489,4.018,26.355,26.189,54.29,-2.60,622.47,-235.88,-13.59,3.82,0.01,-2.64,24.78,45.93,54.73,60.27,84.42,0.006
455.520,40.29,401.56,-10.578,4.010,26.355,26.169,54.43,-6.39,617.87,-226.80,-14.06,1.69,0.03,-2.72,24.74,45.90,54.73,60.29,84.46,0.007
455.540,40.25,401.33,-10.664,4.017,26.350,26.150,54.29,-11.01,625.11,-223.15,-13.98,1.23,0.05,-2.80,24.76,45.89,54.75,60.33,84.42,0.008
455.560,40.23,401.01,-10.739,4.013,26.357,26.149,54.36,-14.36,636.42,-224.62,-12.88,2.51,0.06,-2.83,24.74,45.87,54.73,60.37,84.46,0.008
455.580,40.20,400.78,-10.818,4.020,26.355,26.142,54.29,-18.87,636.24,-233.55,-11.38,3.75,0.08,-2.72,24.74,45.86,54.72,60.43,84.43,0.008
455.600,40.19,400.50,-10.900,4.021,26.353,26.146,54.29,-15.82,627.53,-238.28,-11.10,5.27,0.07,-2.63,24.70,45.87,54.72,60.47,84.44,0.008
455.620,40.19,400.23,-10.977,4.013,26.355,26.154,54.29,-11.72,632.08,-241.81,-11.20,4.57,0.05,-2.61,24.70,45.87,54.73,60.53,84.44,0.008
455.640,40.18,400.00,-11.047,4.018,26.355,26.160,54.36,-15.56,632.52,-239.98,-11.89,1.01,0.06,-2.64,24.65,45.84,54.72,60.59,84.42,0.007
455.660,40.15,399.61,-11.137,4.018,26.353,26.157,54.36,-11.56,621.49,-231.45,-13.88,0.72,0.05,-2.69,24.70,45.87,54.73,60.63,84.45,0.007
455.680,40.11,399.33,-11.223,4.017,26.352,26.140,54.36,-2.18,612.66,-224.29,-15.51,2.98,0.01,-2.73,24.70,45.87,54.75,60.65,84.42,0.008
455.700,40.09,399.14,-11.308,4.018,26.353,26.133,54.43,-15.26,619.53,-222.67,-13.68,0.87,0.07,-2.78,24.72,45.87,54.75,60.71,84.46,0.008
455.720,40.09,398.86,-11.388,4.020,26.355,26.143,54.36,-29.42,633.54,-224.17,-11.36,-0.01,0.13,-2.83,24.90,45.89,54.76,60.69,84.42,0.008
455.740,40.14,398.63,-11.470,4.014,26.354,26.184,54.36,-24.14,630.64,-230.37,-10.43,3.21,0.10,-2.74,24.78,45.89,54.76,60.75,84.45,0.006
455.760,40.20,398.47,-11.558,4.016,26.352,26.226,54.23,-19.81,629.21,-240.67,-10.91,5.28,0.08,-2.61,24.80,45.90,54.78,60.79,84.44,0.005
455.780,40.26,398.47,-11.632,4.014,26.354,26.259,54.36,-12.10,627.81,-241.02,-12.64,6.84,0.05,-2.60,24.76,45.86,54.81,60.84,84.43,0.004
455.800,40.34,398.47,-11.717,4.016,26.354,26.302,54.29,-1.41,620.45,-235.51,-13.25,7.96,0.01,-2.63,24.84,45.90,54.81,60.88,84.45,0.002
455.820,40.39,398.51,-11.793,4.014,26.354,26.323,54.29,-9.22,614.27,-225.78,-14.08,4.15,0.04,-2.72,24.53,45.87,54.79,60.92,84.42,0.001
455.840,40.42,398.78,-11.872,4.017,26.354,26.318,54.36,-27.73,619.45,-220.75,-14.09,-0.79,0.13,-2.81,24.76,45.90,54.84,60.95,84.46,0.001
455.860,40.44,399.10,-11.945,4.018,26.357,26.303,54.29,-29.54,627.95,-223.52,-13.00,0.66,0.13,-2.81,24.80,45.93,54.83,61.00,84.42,0.002
455.880,40.46,399.25,-12.033,4.024,26.350,26.296,54.43,-23.79,627.41,-227.38,-12.16,3.84,0.10,-2.76,24.84,45.95,54.86,61.05,84.45,0.002
455.900,40.47,399.45,-12.117,4.023,26.352,26.284,54.36,-31.14,620.28,-233.43,-11.22,2.65,0.13,-2.66,24.88,45.98,54.87,61.11,84.43,0.003
455.920,40.47,399.57,-12.198,4.013,26.355,26.268,54.36,-24.68,622.84,-238.07,-11.93,2.72,0.10,-2.62,24.86,45.98,54.87,61.15,84.44,0.003
455.940,40.45,399.64,-12.288,4.016,26.354,26.239,54.29,-9.19,625.63,-240.04,-12.57,4.65,0.04,-2.61,24.82,45.96,54.90,61.18,84.44,0.004
455.960,40.42,399.61,-12.359,4.020,26.357,26.216,54.29,-0.37,615.97,-232.39,-13.61,4.98,0.00,-2.65,24.86,46.01,54.92,61.26,84.42,0.005
455.980,40.39,399.45,-12.442,4.013,26.353,26.194,54.36,-0.69,612.76,-223.77,-13.62,4.35,0.00,-2.74,24.70,45.99,54.92,61.30,84.45,0.006
456.000,40.34,399.18,-12.512,4.013,26.355,26.175,54.36,-1.61,616.17,-222.43,-12.57,4.96,0.01,-2.77,24.74,45.99,54.92,61.34,84.41,0.007
456.020,40.31,398.94,-12.601,4.017,26.354,26.163,54.43,-20.32,622.73,-227.49,-11.41,1.89,0.09,-2.74,24.76,46.01,54.94,61.37,84.45,0.007
456.040,40.31,398.59,-12.673,4.023,26.354,26.176,54.36,-38.42,618.95,-233.93,-10.81,-0.95,0.16,-2.65,25.00,46.02,54.95,61.42,84.42,0.007
456.060,40.30,398.47,-12.761,4.017,26.352,26.168,54.29,-27.19,615.18,-238.12,-10.45,2.12,0.11,-2.58,24.76,45.99,54.95,61.46,84.45,0.007
456.080,40.29,398.20,-12.837,4.016,26.352,26.175,54.29,-6.60,615.31,-240.37,-10.57,6.23,0.03,-2.56,24.74,45.98,54.98,61.52,84.43,0.007
456.100,40.29,398.04,-12.888,4.013,26.351,26.177,54.29,5.96,611.72,-238.14,-11.09,9.87,-0.03,-2.57,24.74,45.96,54.95,61.52,84.44,0.007
456.120,40.26,397.77,-12.917,4.016,26.352,26.177,54.29,40.13,608.09,-227.96,-12.90,20.98,-0.18,-2.67,24.90,45.98,54.97,61.53,84.44,0.007
456.140,40.22,397.50,-12.926,4.014,26.352,26.167,54.36,69.45,611.15,-222.44,-12.99,31.50,-0.31,-2.75,24.80,45.96,54.97,61.56,84.42,0.007
456.160,40.16,397.22,-12.901,4.013,26.351,26.148,54.29,53.85,616.35,-225.77,-10.53,29.03,-0.24,-2.73,24.68,45.92,54.97,61.62,84.46,0.008
456.180,40.13,396.91,-12.853,4.016,26.352,26.155,54.36,16.98,613.25,-230.18,-8.85,19.44,-0.07,-2.66,24.72,45.90,54.97,61.63,84.42,0.008
456.200,40.13,396.67,-12.799,4.013,26.353,26.176,54.23,-7.41,608.99,-236.54,-6.77,11.50,0.03,-2.57,24.70,45.89,54.95,61.69,84.46,0.007
456.220,40.14,396.48,-12.727,4.008,26.352,26.200,54.29,-17.78,615.67,-241.44,-6.34,6.13,0.07,-2.55,24.72,45.87,54.95,61.73,84.42,0.006
456.240,40.15,396.44,-12.655,4.013,26.351,26.216,54.29,-11.26,619.04,-241.75,-6.67,5.01,0.05,-2.56,24.74,45.92,54.98,61.78,84.44,0.005
456.260,40.15,396.32,-12.575,4.014,26.350,26.235,54.36,-2.69,606.68,-234.70,-8.72,5.20,0.01,-2.58,24.70,45.90,54.98,61.81,84.44,0.004
456.280,40.16,396.17,-12.496,4.013,26.353,26.256,54.43,-5.48,601.24,-225.72,-9.53,4.75,0.02,-2.66,24.63,45.92,55.00,61.84,84.43,0.004
456.300,40.14,396.13,-12.401,4.016,26.350,26.256,54.36,6.40,603.70,-221.87,-8.60,10.54,-0.03,-2.72,24.68,45.87,54.98,61.91,84.45,0.004
456.320,40.09,395.97,-12.308,4.011,26.353,26.242,54.23,14.30,608.94,-226.17,-7.74,14.88,-0.06,-2.69,24.70,45.89,54.97,61.95,84.42,0.004
456.340,40.08,395.89,-12.198,4.016,26.350,26.252,54.29,-11.98,606.54,-231.76,-6.80,9.31,0.05,-2.62,24.70,45.87,54.97,62.00,84.45,0.004
456.360,40.07,395.89,-12.084,4.014,26.348,26.261,54.36,-28.67,608.46,-238.28,-5.72,4.66,0.12,-2.55,24.82,45.89,54.98,62.07,84.42,0.003
456.380,40.11,395.89,-11.971,4.010,26.351,26.293,54.36,-16.35,617.12,-242.76,-5.94,5.77,0.07,-2.54,24.68,45.86,54.95,62.11,84.45,0.002
456.400,40.12,396.05,-11.856,4.020,26.349,26.306,54.36,-15.55,619.50,-240.74,-7.49,3.18,0.06,-2.57,24.80,45.90,54.97,62.14,84.43,0.002
456.420,40.11,396.24,-11.751,4.014,26.352,26.297,54.29,-14.76,614.84,-231.99,-8.50,1.81,0.06,-2.65,24.80,45.87,54.97,62.13,84.43,0.002
456.440,40.10,396.28,-11.635,4.018,26.351,26.293,54.29,-11.94,612.73,-223.03,-9.31,2.27,0.05,-2.75,24.80,45.89,54.97,62.17,84.44,0.002
456.460,40.05,396.40,-11.540,4.013,26.353,26.267,54.43,-27.39,620.63,-224.36,-8.10,-0.63,0.12,-2.77,24.78,45.86,55.00,62.21,84.42,0.003
456.480,40.01,396.56,-11.426,4.017,26.348,26.237,54.36,-45.24,627.46,-232.95,-5.37,-3.08,0.19,-2.69,24.72,45.87,54.97,62.26,84.45,0.004
456.500,39.98,396.60,-11.340,4.016,26.354,26.221,54.29,-34.30,620.08,-236.24,-5.16,1.08,0.15,-2.62,24.55,45.90,54.97,62.31,84.41,0.005
456.520,39.97,396.75,-11.254,4.030,26.351,26.215,54.43,-20.08,614.58,-242.02,-6.53,4.18,0.08,-2.54,24.76,45.86,54.98,62.36,84.45,0.005
456.540,39.95,396.79,-11.161,4.013,26.353,26.209,54.29,-16.54,618.93,-240.66,-8.33,3.23,0.07,-2.57,24.82,45.84,54.97,62.39,84.42,0.005
456.560,39.98,396.95,-11.071,4.008,26.354,26.225,54.23,-13.09,618.66,-235.80,-9.09,1.54,0.06,-2.62,24.70,45.90,54.98,62.39,84.43,0.005
456.580,39.99,396.87,-10.995,4.020,26.349,26.246,54.29,-20.18,626.13,-226.69,-8.99,-1.94,0.09,-2.76,24.47,45.86,55.00,62.43,84.44,0.004
456.600,39.99,397.07,-10.932,4.013,26.349,26.235,54.36,-44.51,632.39,-223.91,-8.53,-7.38,0.20,-2.82,24.72,45.93,54.98,62.44,84.42,0.004
456.620,39.97,397.07,-10.868,4.013,26.353,26.229,54.43,-44.08,632.63,-227.09,-7.54,-4.77,0.19,-2.79,24.59,45.90,55.01,62.49,84.45,0.005
456.640,39.96,397.22,-10.803,4.016,26.352,26.215,54.23,-30.55,623.92,-232.41,-7.21,1.43,0.13,-2.68,24.70,45.90,55.00,62.53,84.42,0.005
456.660,39.96,397.46,-10.749,4.014,26.350,26.207,54.36,-30.87,622.39,-239.87,-6.85,2.53,0.13,-2.59,24.72,45.89,54.98,62.57,84.46,0.005
456.680,40.00,397.69,-10.689,4.011,26.353,26.222,54.43,-24.03,633.82,-244.42,-6.96,3.75,0.10,-2.59,24.72,45.90,55.00,62.59,84.42,0.005
456.700,40.04,397.85,-10.622,4.018,26.351,26.244,54.36,-5.06,634.07,-241.33,-8.44,7.19,0.02,-2.63,24.72,45.96,54.97,62.62,84.46,0.004
456.720,40.07,398.04,-10.566,4.011,26.349,26.258,54.36,5.71,625.85,-231.30,-10.27,8.80,-0.02,-2.71,24.76,45.95,54.98,62.63,84.43,0.003
456.740,40.11,398.24,-10.492,4.014,26.350,26.273,54.36,1.00,627.31,-223.15,-10.71,7.55,0.00,-2.81,24.88,45.96,54.98,62.65,84.43,0.003
456.760,40.14,398.43,-10.417,4.016,26.352,26.290,54.36,-17.07,634.46,-225.66,-9.13,3.78,0.08,-2.81,24.82,45.96,54.98,62.69,84.44,0.002
456.780,40.14,398.59,-10.350,4.014,26.350,26.286,54.36,-35.75,643.10,-228.69,-7.05,0.99,0.16,-2.81,24.68,45.90,54.97,62.69,84.42,0.002
456.800,40.14,398.75,-10.276,4.014,26.350,26.282,54.29,-35.01,632.45,-234.78,-6.57,2.02,0.15,-2.69,24.55,45.92,54.92,62.75,84.45,0.003
456.820,40.17,399.10,-10.195,4.016,26.350,26.280,54.23,-27.18,629.35,-241.06,-7.01,4.11,0.11,-2.61,24.78,45.96,54.95,62.76,84.41,0.003
456.840,40.19,399.41,-10.119,4.018,26.351,26.281,54.29,-12.32,635.63,-243.55,-8.10,7.03,0.05,-2.61,24.86,45.92,54.95,62.78,84.45,0.003
456.860,40.23,399.64,-10.037,4.016,26.350,26.300,54.36,-1.52,637.31,-237.79,-9.79,7.71,0.01,-2.68,24.88,45.92,54.92,62.79,84.42,0.002
456.880,40.28,399.96,-9.955,4.017,26.352,26.317,54.29,-12.30,639.46,-229.07,-10.35,4.35,0.05,-2.79,24.92,45.92,54.94,62.79,84.44,0.001
456.900,40.29,400.31,-9.878,4.013,26.353,26.306,54.29,-15.65,639.78,-221.88,-9.93,3.68,0.07,-2.88,24.86,45.90,54.94,62.78,84.44,0.002
456.920,40.30,400.58,-9.792,4.008,26.350,26.301,54.29,-20.06,640.17,-225.49,-8.31,3.99,0.09,-2.84,24.80,45.90,54.94,62.79,84.43,0.002
456.940,40.29,400.90,-9.684,4.011,26.351,26.286,54.29,-32.44,634.40,-232.53,-7.61,2.62,0.14,-2.73,24.78,45.89,54.92,62.78,84.45,0.002
456.960,40.26,401.17,-9.619,4.011,26.351,26.251,54.29,-32.97,632.00,-238.14,-7.99,2.39,0.14,-2.65,24.78,45.86,54.94,62.82,84.41,0.004
