ET,V,N,SA,IA,RL,RE,P,FX,FY,FZ,MX,MZ,NFX,NFY,RST,TSTI,TSTC,TSTO,AMBTMP,SR
406.580,40.26,409.22,0.153,0.027,25.457,26.105,82.41,-75.31,186.01,-1114.88,34.97,0.68,0.07,-0.17,33.70,47.48,48.84,54.62,80.27,-0.025
406.600,40.28,409.49,0.229,0.027,25.459,26.099,82.54,-79.04,95.00,-1131.69,44.87,-4.12,0.07,-0.08,33.65,47.54,48.82,54.55,80.30,-0.025
406.620,40.32,409.69,0.301,0.022,25.462,26.114,82.54,-80.75,8.82,-1135.02,50.25,-1.89,0.07,-0.01,33.74,47.51,48.79,54.53,80.27,-0.025
406.640,40.31,409.81,0.377,0.022,25.468,26.097,82.47,-78.20,-66.83,-1144.51,64.96,4.97,0.07,0.06,33.63,47.57,48.79,54.50,80.30,-0.024
406.660,40.29,409.85,0.460,0.033,25.466,26.082,82.41,-76.71,-148.35,-1151.02,70.77,19.64,0.07,0.13,33.61,47.57,48.82,54.46,80.27,-0.024
406.680,40.31,409.96,0.537,0.027,25.473,26.087,82.27,-54.18,-243.38,-1132.87,53.00,36.78,0.05,0.21,33.61,47.61,48.81,54.44,80.29,-0.024
406.700,40.30,410.12,0.634,0.022,25.472,26.070,82.41,-52.82,-334.16,-1105.60,39.30,31.53,0.05,0.30,33.59,47.61,48.76,54.42,80.28,-0.023
406.720,40.28,410.31,0.726,0.028,25.477,26.042,82.20,-75.01,-417.62,-1096.15,46.94,17.32,0.07,0.38,33.49,47.61,48.76,54.36,80.28,-0.022
406.740,40.27,410.39,0.809,0.024,25.476,26.031,82.27,-66.08,-509.27,-1105.01,56.73,14.00,0.06,0.46,33.49,47.61,48.75,54.34,80.29,-0.021
406.760,40.27,410.43,0.891,0.027,25.475,26.028,82.14,-70.60,-601.85,-1109.59,59.46,7.86,0.06,0.54,33.49,47.64,48.70,54.31,80.27,-0.021
406.780,40.28,410.24,0.975,0.022,25.478,26.046,82.27,-95.18,-696.87,-1120.81,68.95,4.54,0.08,0.62,33.49,47.67,48.68,54.30,80.30,-0.022
406.800,40.27,410.16,1.056,0.046,25.473,26.044,82.14,-84.95,-788.93,-1133.91,77.22,18.94,0.07,0.70,33.49,47.67,48.68,54.26,80.26,-0.022
406.820,40.24,410.04,1.137,0.024,25.478,26.033,82.20,-71.71,-875.27,-1125.94,66.08,33.66,0.06,0.78,33.49,47.67,48.68,54.23,80.30,-0.021
406.840,40.24,410.00,1.207,0.027,25.477,26.031,82.14,-65.49,-951.02,-1100.04,49.54,36.50,0.06,0.86,33.51,47.69,48.67,54.17,80.28,-0.021
406.860,40.22,410.00,1.286,0.027,25.477,26.019,82.07,-63.30,-1012.49,-1088.17,50.73,30.24,0.06,0.93,33.53,47.69,48.67,54.18,80.28,-0.021
406.880,40.21,410.04,1.372,0.027,25.475,26.009,82.14,-55.40,-1076.70,-1088.51,53.94,29.94,0.05,0.99,33.31,47.69,48.65,54.17,80.29,-0.021
406.900,40.21,409.92,1.455,0.024,25.476,26.019,82.07,-32.48,-1155.65,-1091.24,47.93,32.12,0.03,1.06,33.29,47.67,48.65,54.11,80.27,-0.021
406.920,40.22,409.73,1.539,0.025,25.477,26.036,82.14,-48.44,-1230.19,-1100.03,52.19,26.55,0.04,1.12,33.57,47.74,48.63,54.10,80.30,-0.021
406.940,40.23,409.53,1.628,0.027,25.477,26.050,82.20,-76.06,-1296.22,-1110.11,62.58,28.81,0.07,1.17,33.55,47.73,48.63,54.08,80.26,-0.022
406.960,40.24,409.34,1.713,0.027,25.477,26.071,82.07,-57.32,-1364.88,-1101.70,52.97,46.04,0.05,1.24,33.55,47.76,48.68,54.04,80.30,-0.023
406.980,40.26,409.10,1.783,0.022,25.476,26.097,82.20,-59.37,-1430.85,-1077.60,35.45,45.69,0.06,1.33,33.51,47.77,48.65,54.01,80.26,-0.024
407.000,40.22,409.02,1.859,0.025,25.473,26.074,82.07,-82.21,-1488.22,-1071.49,35.17,33.93,0.08,1.39,33.61,47.74,48.68,54.00,80.30,-0.023
407.020,40.17,408.95,1.936,0.030,25.466,26.044,82.07,-65.21,-1531.74,-1068.45,40.04,33.81,0.06,1.43,33.65,47.80,48.67,54.00,80.28,-0.022
407.040,40.16,409.06,2.014,0.028,25.463,26.029,82.14,-53.33,-1567.69,-1074.40,41.14,28.73,0.05,1.46,33.53,47.79,48.67,53.95,80.27,-0.022
407.060,40.15,408.95,2.094,0.025,25.460,26.033,82.20,-75.26,-1619.94,-1087.93,48.97,22.28,0.07,1.49,33.66,47.80,48.68,53.97,80.29,-0.022
407.080,40.15,408.83,2.173,0.027,25.455,26.039,82.14,-71.25,-1687.35,-1106.63,63.14,32.50,0.06,1.52,33.65,47.82,48.65,53.94,80.26,-0.022
407.100,40.17,408.75,2.262,0.022,25.450,26.051,82.07,-54.03,-1755.77,-1110.70,61.20,50.53,0.05,1.58,33.74,47.80,48.70,53.94,80.30,-0.023
407.120,40.17,408.75,2.356,0.031,25.450,26.049,82.07,-57.85,-1814.34,-1091.83,43.47,55.03,0.05,1.66,33.59,47.82,48.68,53.95,80.27,-0.023
407.140,40.14,408.75,2.438,0.034,25.444,26.033,82.00,-74.92,-1851.06,-1080.14,40.20,43.19,0.07,1.71,33.63,47.77,48.67,53.92,80.29,-0.023
407.160,40.14,408.83,2.524,0.025,25.442,26.023,82.07,-88.19,-1878.36,-1077.32,47.26,34.55,0.08,1.74,33.63,47.80,48.65,53.95,80.27,-0.022
407.180,40.14,408.99,2.596,0.024,25.436,26.015,82.14,-70.74,-1915.09,-1072.88,44.12,35.13,0.07,1.79,33.66,47.77,48.62,53.95,80.29,-0.022
407.200,40.12,409.02,2.675,0.021,25.435,25.998,82.07,-67.03,-1951.69,-1082.07,44.93,31.79,0.06,1.80,33.66,47.79,48.59,53.91,80.28,-0.022
407.220,40.13,409.10,2.759,0.028,25.428,25.995,82.14,-76.37,-2007.48,-1099.57,56.67,36.81,0.07,1.83,33.63,47.79,48.57,53.91,80.26,-0.022
407.240,40.14,409.14,2.838,0.022,25.427,25.999,82.07,-56.52,-2070.21,-1111.65,60.64,55.54,0.05,1.86,33.57,47.80,48.57,53.88,80.30,-0.022
407.660,40.17,409.73,4.544,0.017,25.377,25.928,82.68,-79.30,-2562.68,-1111.06,69.59,19.81,0.07,2.31,33.47,48.27,48.79,53.36,80.28,-0.021
407.680,40.13,409.61,4.629,0.021,25.376,25.911,82.68,-56.63,-2593.80,-1116.12,72.56,38.88,0.05,2.32,33.45,48.31,48.86,53.34,80.27,-0.021
407.700,40.12,409.49,4.718,0.025,25.373,25.909,82.81,-31.05,-2606.71,-1105.86,57.49,50.46,0.03,2.36,33.43,48.39,48.90,53.30,80.30,-0.021
407.720,40.13,409.38,4.800,0.021,25.374,25.916,82.81,-48.17,-2608.96,-1093.37,46.25,38.91,0.04,2.39,33.39,48.42,48.89,53.23,80.27,-0.021
407.740,40.12,409.18,4.886,0.022,25.372,25.922,82.81,-61.22,-2597.13,-1090.41,49.41,28.98,0.06,2.38,33.17,48.45,48.97,53.15,80.31,-0.021
407.760,40.12,409.10,4.970,0.025,25.369,25.924,82.81,-69.63,-2599.93,-1084.97,49.29,22.78,0.06,2.40,33.43,48.56,48.98,53.10,80.26,-0.021
407.780,40.11,409.02,5.043,0.024,25.366,25.914,82.88,-83.40,-2619.91,-1084.57,50.18,13.43,0.08,2.42,33.41,48.59,49.03,53.02,80.30,-0.021
407.800,40.11,408.99,5.122,0.025,25.361,25.916,82.81,-79.01,-2656.30,-1097.83,61.93,15.07,0.07,2.42,33.43,48.64,49.06,53.00,80.28,-0.021
407.820,40.12,409.06,5.199,0.025,25.361,25.917,82.95,-60.77,-2700.33,-1116.04,71.58,30.18,0.05,2.42,33.61,48.71,49.12,52.92,80.28,-0.021
407.840,40.13,409.02,5.283,0.022,25.360,25.922,82.95,-41.16,-2712.28,-1109.34,62.12,45.97,0.04,2.44,33.61,48.75,49.14,52.81,80.29,-0.022
407.860,40.17,408.99,5.359,0.022,25.358,25.943,83.08,-41.90,-2691.14,-1091.76,49.82,43.23,0.04,2.46,33.47,48.86,49.20,52.73,80.27,-0.023
407.880,40.20,409.06,5.443,0.022,25.356,25.955,83.08,-56.81,-2657.19,-1086.36,52.24,32.03,0.05,2.45,33.51,48.87,49.25,52.68,80.29,-0.023
407.900,40.22,409.06,5.530,0.025,25.356,25.963,83.08,-57.56,-2673.18,-1087.21,50.90,28.23,0.05,2.46,33.49,48.96,49.28,52.59,80.25,-0.023
407.920,40.26,409.14,5.619,0.021,25.351,25.982,83.08,-68.75,-2709.83,-1087.36,47.12,17.53,0.06,2.49,33.68,49.07,49.34,52.53,80.31,-0.024
407.940,40.30,409.30,5.696,0.022,25.346,25.995,83.08,-91.59,-2722.67,-1096.68,58.80,5.14,0.08,2.48,33.51,49.07,49.41,52.50,80.26,-0.025
407.960,40.31,409.42,5.780,0.024,25.344,25.987,83.22,-86.46,-2749.93,-1111.79,75.84,13.02,0.08,2.47,33.65,49.18,49.44,52.43,80.29,-0.025
407.980,40.31,409.53,5.858,0.022,25.344,25.979,83.08,-82.66,-2766.54,-1111.49,73.27,25.43,0.07,2.49,33.59,49.25,49.52,52.39,80.28,-0.024
408.000,40.33,409.77,5.943,0.028,25.345,25.975,83.22,-66.50,-2768.52,-1095.98,53.28,33.33,0.06,2.53,33.51,49.34,49.58,52.27,80.27,-0.024
408.020,40.36,409.92,6.024,0.027,25.342,25.976,83.08,-45.98,-2743.82,-1087.59,46.96,32.72,0.04,2.52,33.57,49.41,49.67,52.21,80.29,-0.024
408.040,40.37,410.04,6.097,0.028,25.337,25.974,83.22,-64.35,-2716.00,-1092.18,54.27,20.95,0.06,2.49,33.66,49.50,49.72,52.14,80.26,-0.025
408.060,40.39,410.16,6.180,0.028,25.337,25.975,83.15,-78.58,-2736.11,-1086.61,50.36,12.12,0.07,2.52,33.49,49.59,49.82,52.08,80.30,-0.025
408.080,40.38,410.31,6.263,0.022,25.337,25.955,83.15,-64.36,-2753.25,-1089.86,54.61,9.85,0.06,2.53,33.49,49.64,49.88,52.01,80.25,-0.024
408.100,40.37,410.47,6.347,0.024,25.332,25.932,83.22,-69.43,-2781.20,-1108.46,71.29,9.75,0.06,2.51,33.45,49.76,49.94,51.94,80.29,-0.023
408.120,40.38,410.47,6.434,0.011,25.331,25.933,83.15,-61.09,-2816.94,-1114.35,71.56,23.16,0.05,2.53,33.49,49.85,50.04,51.91,80.25,-0.023
408.140,40.36,410.43,6.513,0.024,25.326,25.923,83.22,-44.63,-2807.86,-1101.97,56.10,31.47,0.04,2.55,33.53,49.97,50.15,51.82,80.27,-0.023
408.160,40.34,410.43,6.594,0.025,25.328,25.904,83.28,-49.88,-2758.94,-1094.26,50.94,22.88,0.05,2.52,33.43,50.04,50.23,51.76,80.27,-0.022
408.180,40.33,410.31,6.679,0.034,25.324,25.904,83.28,-54.89,-2724.38,-1094.13,56.34,15.84,0.05,2.49,33.39,50.17,50.34,51.68,80.25,-0.022
408.200,40.31,410.12,6.756,0.028,25.324,25.894,83.35,-54.51,-2752.76,-1090.43,51.21,12.76,0.05,2.52,33.45,50.23,50.45,51.62,80.27,-0.022
408.220,40.31,410.04,6.839,0.030,25.321,25.894,83.42,-44.06,-2788.85,-1094.84,48.09,9.97,0.04,2.55,33.39,50.36,50.53,51.56,80.23,-0.022
408.240,40.28,409.81,6.923,0.021,25.323,25.890,83.49,-40.69,-2807.02,-1109.98,63.77,8.76,0.04,2.53,33.39,50.45,50.59,51.52,80.27,-0.022
408.260,40.24,409.65,7.005,0.022,25.321,25.865,83.42,-53.69,-2815.71,-1115.32,74.75,13.25,0.05,2.52,33.41,50.55,50.70,51.47,80.22,-0.021
408.280,40.22,409.38,7.092,0.028,25.320,25.865,83.49,-29.19,-2810.59,-1104.51,62.27,29.53,0.03,2.54,33.39,50.68,50.73,51.42,80.25,-0.021
408.300,40.18,409.10,7.174,0.025,25.318,25.857,83.49,-6.18,-2795.08,-1091.24,46.90,32.45,0.01,2.56,33.41,50.80,50.84,51.36,80.23,-0.021
408.320,40.16,408.83,7.257,0.021,25.319,25.855,83.55,-32.67,-2765.20,-1095.22,49.61,15.34,0.03,2.52,33.43,50.87,50.92,51.31,80.22,-0.021
408.340,40.16,408.32,7.336,0.027,25.316,25.879,83.55,-52.53,-2765.17,-1098.70,53.16,5.77,0.05,2.52,33.41,51.00,51.00,51.28,80.25,-0.022
408.360,40.17,407.89,7.417,0.028,25.312,25.908,83.49,-49.03,-2772.13,-1093.58,52.86,0.95,0.04,2.53,33.43,51.08,51.12,51.23,80.21,-0.023
408.380,40.16,407.70,7.499,0.027,25.310,25.912,83.62,-72.07,-2777.96,-1105.84,66.77,-11.01,0.07,2.51,33.39,51.16,51.20,51.14,80.25,-0.023
408.400,40.18,407.34,7.572,0.025,25.312,25.942,83.55,-70.04,-2829.49,-1124.14,78.47,-1.40,0.06,2.52,33.31,51.31,51.28,51.13,80.20,-0.024
408.420,40.18,406.99,7.658,0.022,25.311,25.957,83.55,-31.21,-2851.18,-1116.29,67.67,22.42,0.03,2.55,33.51,51.41,51.44,51.07,80.24,-0.025
408.440,40.13,406.72,7.746,0.024,25.311,25.942,83.62,-25.97,-2825.32,-1100.05,51.98,25.05,0.02,2.57,33.45,51.50,51.53,51.02,80.21,-0.024
408.460,40.10,406.48,7.817,0.021,25.311,25.931,83.62,-44.97,-2767.84,-1094.09,53.29,12.56,0.04,2.53,33.49,51.65,51.64,50.97,80.22,-0.024
408.480,40.09,406.25,7.899,0.024,25.309,25.935,83.49,-51.98,-2738.01,-1097.11,59.69,8.30,0.05,2.50,33.53,51.75,51.77,50.91,80.22,-0.024
408.500,40.11,405.98,7.982,0.021,25.307,25.962,83.69,-47.70,-2757.47,-1096.34,54.22,6.72,0.04,2.52,33.49,51.82,51.88,50.91,80.20,-0.025
408.520,40.14,405.98,8.064,0.021,25.307,25.975,83.49,-55.34,-2777.51,-1102.34,54.83,-1.62,0.05,2.52,33.55,51.95,52.01,50.86,80.22,-0.026
408.540,40.16,405.94,8.151,0.021,25.307,25.981,83.49,-80.55,-2800.59,-1113.56,69.57,-7.74,0.07,2.51,33.55,52.04,52.12,50.84,80.19,-0.026
408.560,40.15,405.90,8.224,0.021,25.307,25.976,83.49,-78.83,-2817.06,-1114.33,73.29,5.23,0.07,2.53,33.51,52.20,52.24,50.84,80.22,-0.026
408.580,40.17,406.02,8.304,0.024,25.309,25.972,83.49,-64.60,-2807.11,-1101.19,58.21,16.71,0.06,2.55,33.59,52.30,52.34,50.79,80.18,-0.026
408.600,40.18,406.09,8.386,0.021,25.304,25.971,83.55,-57.60,-2784.55,-1092.28,46.94,14.24,0.05,2.55,33.63,52.47,52.49,50.78,80.20,-0.026
408.620,40.19,406.33,8.466,0.030,25.302,25.959,83.49,-47.56,-2764.61,-1096.73,49.89,12.39,0.04,2.52,33.74,52.58,52.59,50.75,80.20,-0.025
408.640,40.21,406.41,8.544,0.022,25.303,25.961,83.55,-52.82,-2761.66,-1099.12,53.22,5.65,0.05,2.51,33.63,52.66,52.71,50.71,80.20,-0.025
408.660,40.23,406.52,8.632,0.021,25.304,25.960,83.55,-81.19,-2754.64,-1098.82,55.14,-10.14,0.07,2.51,33.65,52.79,52.83,50.66,80.21,-0.025
408.680,40.26,406.60,8.719,0.022,25.299,25.970,83.69,-81.31,-2771.61,-1112.03,69.10,-11.20,0.07,2.49,33.63,52.93,52.95,50.66,80.18,-0.026
408.700,40.30,406.84,8.805,0.022,25.299,25.970,83.62,-72.34,-2806.61,-1126.73,79.81,-0.91,0.06,2.49,33.65,53.06,53.09,50.62,80.21,-0.026
408.720,40.32,406.99,8.886,0.024,25.301,25.969,83.62,-66.67,-2823.53,-1120.71,66.84,10.12,0.06,2.52,33.61,53.21,53.17,50.59,80.17,-0.026
408.740,40.32,407.19,8.971,0.021,25.298,25.947,83.55,-57.34,-2807.97,-1105.13,51.63,11.36,0.05,2.54,33.66,53.36,53.35,50.56,80.21,-0.025
408.760,40.33,407.34,9.050,0.027,25.296,25.944,83.55,-63.50,-2754.74,-1098.79,55.41,1.16,0.06,2.51,33.63,53.46,53.46,50.56,80.19,-0.025
408.780,40.34,407.34,9.127,0.022,25.297,25.941,83.49,-73.02,-2734.48,-1102.17,61.44,-5.22,0.07,2.48,33.57,53.58,53.60,50.52,80.19,-0.025
408.800,40.35,407.42,9.213,0.025,25.297,25.939,83.62,-55.11,-2762.36,-1099.49,55.25,-2.71,0.05,2.51,33.66,53.72,53.72,50.50,80.19,-0.025
408.820,40.36,407.38,9.294,0.028,25.294,25.938,83.49,-41.40,-2797.64,-1101.82,57.36,-2.56,0.04,2.54,33.70,53.82,53.86,50.50,80.19,-0.025
408.840,40.38,407.30,9.374,0.024,25.295,25.952,83.62,-43.25,-2825.59,-1116.97,70.66,0.73,0.04,2.53,33.70,53.96,53.99,50.46,80.21,-0.025
408.860,40.40,407.23,9.460,0.028,25.292,25.966,83.49,-40.61,-2815.31,-1113.25,68.98,11.72,0.04,2.53,33.78,54.12,54.12,50.44,80.17,-0.026
408.880,40.40,407.03,9.538,0.025,25.297,25.973,83.49,-26.39,-2788.03,-1095.30,52.06,19.31,0.02,2.55,33.63,54.23,54.23,50.47,80.21,-0.026
408.900,40.38,406.80,9.623,0.030,25.292,25.963,83.55,-17.24,-2755.79,-1092.95,46.71,14.64,0.02,2.52,33.70,54.37,54.34,50.44,80.17,-0.026
408.920,40.33,406.56,9.704,0.024,25.295,25.942,83.42,-30.11,-2741.74,-1102.81,52.51,2.59,0.03,2.49,33.68,54.50,54.48,50.44,80.20,-0.025
408.940,40.29,406.25,9.792,0.030,25.292,25.931,83.42,-49.29,-2754.97,-1100.51,51.11,-9.17,0.04,2.50,33.76,54.60,54.62,50.44,80.18,-0.025
408.960,40.27,405.94,9.859,0.024,25.289,25.930,83.35,-52.43,-2765.13,-1093.00,55.43,-17.18,0.05,2.53,33.84,54.73,54.73,50.43,80.19,-0.025
408.980,40.25,405.55,9.937,0.030,25.288,25.934,83.28,-66.98,-2770.23,-1118.12,76.87,-23.16,0.06,2.48,33.72,54.85,54.89,50.46,80.19,-0.025
409.000,40.24,405.27,10.014,0.028,25.288,25.943,83.22,-58.24,-2794.26,-1132.00,82.73,-8.80,0.05,2.47,33.72,54.95,55.01,50.47,80.17,-0.025
409.020,40.23,404.92,10.098,0.024,25.285,25.949,83.08,-17.40,-2807.15,-1122.83,64.24,14.71,0.02,2.50,33.66,55.05,55.16,50.46,80.20,-0.026
409.040,40.18,404.57,10.178,0.024,25.285,25.932,83.22,-18.92,-2777.75,-1107.03,50.73,10.66,0.02,2.51,33.65,55.15,55.30,50.44,80.17,-0.025
409.060,40.14,404.22,10.263,0.027,25.287,25.924,83.28,-46.61,-2727.85,-1104.47,56.33,-3.99,0.04,2.47,33.68,55.33,55.44,50.42,80.20,-0.025
409.080,40.11,403.87,10.340,0.021,25.288,25.919,83.22,-38.83,-2712.47,-1105.39,60.30,-3.18,0.04,2.45,33.68,55.39,55.60,50.47,80.17,-0.024
409.100,40.08,403.51,10.425,0.022,25.288,25.920,83.22,-36.59,-2734.04,-1100.71,55.86,-6.89,0.03,2.48,33.65,55.49,55.74,50.49,80.19,-0.024
409.120,40.06,403.20,10.513,0.021,25.286,25.917,83.22,-49.57,-2764.97,-1106.68,61.29,-13.71,0.04,2.50,33.51,55.61,55.91,50.52,80.19,-0.024
409.140,40.05,402.93,10.596,0.025,25.285,25.922,83.15,-50.91,-2774.41,-1121.89,73.68,-7.95,0.05,2.47,33.68,55.74,56.09,50.55,80.17,-0.025
409.160,40.05,402.65,10.674,0.022,25.286,25.936,83.22,-40.84,-2757.90,-1120.05,68.61,6.60,0.04,2.46,33.70,55.87,56.20,50.59,80.20,-0.025
409.180,40.07,402.46,10.754,0.021,25.286,25.951,83.22,-42.60,-2735.45,-1106.14,52.28,8.79,0.04,2.47,33.68,55.96,56.35,50.65,80.17,-0.026
409.200,40.07,402.30,10.836,0.027,25.285,25.954,83.22,-46.86,-2696.93,-1098.88,48.38,1.10,0.04,2.45,33.68,56.10,56.53,50.69,80.20,-0.026
409.220,40.07,402.19,10.916,0.027,25.287,25.954,83.28,-43.91,-2682.32,-1102.62,53.08,-1.95,0.04,2.43,33.70,56.22,56.70,50.73,80.17,-0.026
409.240,40.09,402.15,10.998,0.024,25.289,25.965,83.22,-46.95,-2701.66,-1099.13,51.43,-7.76,0.04,2.46,33.76,56.32,56.84,50.81,80.19,-0.026
409.260,40.11,402.03,11.079,0.027,25.287,25.977,83.15,-76.92,-2712.55,-1100.61,58.18,-23.80,0.07,2.46,33.82,56.44,56.98,50.84,80.18,-0.027
409.280,40.15,402.03,11.166,0.027,25.283,25.993,83.22,-80.83,-2714.83,-1119.62,78.30,-23.57,0.07,2.42,33.88,56.62,57.17,50.89,80.18,-0.027
409.300,40.20,401.99,11.253,0.027,25.285,26.021,83.15,-55.53,-2720.95,-1136.16,84.23,-4.24,0.05,2.39,33.86,56.72,57.31,50.98,80.20,-0.028
409.320,40.25,402.19,11.337,0.025,25.285,26.034,83.28,-50.64,-2726.26,-1123.37,63.93,4.50,0.05,2.43,33.90,56.82,57.47,51.04,80.16,-0.029
409.340,40.27,402.26,11.415,0.030,25.284,26.034,83.15,-60.87,-2701.75,-1110.60,50.19,-2.95,0.05,2.43,33.90,56.98,57.66,51.08,80.21,-0.029
409.360,40.31,402.22,11.488,0.025,25.285,26.057,83.22,-67.95,-2653.13,-1107.82,57.36,-11.60,0.06,2.39,33.90,57.05,57.80,51.15,80.16,-0.030
409.380,40.36,402.46,11.574,0.031,25.282,26.064,83.22,-79.59,-2639.94,-1104.85,62.03,-17.48,0.07,2.39,33.92,57.19,57.93,51.26,80.20,-0.030
409.400,40.36,402.42,11.659,0.030,25.284,26.059,83.15,-69.31,-2674.62,-1101.23,56.91,-16.42,0.06,2.43,33.96,57.33,58.10,51.33,80.18,-0.030
409.420,40.34,402.50,11.739,0.025,25.283,26.037,83.15,-45.12,-2705.60,-1111.57,62.08,-11.35,0.04,2.43,34.08,57.45,58.26,51.44,80.19,-0.029
409.440,40.33,402.69,11.820,0.022,25.288,26.011,83.15,-41.66,-2710.85,-1129.73,72.58,-4.67,0.04,2.40,34.08,57.58,58.43,51.52,80.19,-0.028
409.460,40.34,402.65,11.903,0.024,25.285,26.008,83.15,-37.31,-2693.04,-1128.45,66.28,6.85,0.03,2.39,33.90,57.68,58.58,51.60,80.17,-0.028
409.480,40.35,402.54,11.981,0.025,25.283,26.017,83.28,-27.61,-2660.23,-1111.64,52.45,10.98,0.02,2.39,34.12,57.80,58.75,51.71,80.20,-0.028
409.500,40.36,402.38,12.073,0.028,25.284,26.022,83.22,-30.53,-2636.88,-1103.45,48.26,3.37,0.03,2.39,34.04,57.93,58.94,51.78,80.17,-0.028
409.520,40.31,402.26,12.153,0.022,25.286,25.991,83.28,-40.41,-2639.52,-1103.14,49.20,-5.94,0.04,2.39,33.98,58.09,59.05,51.84,80.21,-0.027
409.540,40.28,402.11,12.235,0.021,25.284,25.972,83.22,-48.09,-2642.99,-1099.14,47.86,-16.70,0.04,2.40,34.02,58.21,59.22,51.92,80.17,-0.027
409.560,40.26,401.95,12.315,0.024,25.287,25.966,83.08,-60.19,-2644.20,-1100.57,55.81,-27.95,0.05,2.40,34.00,58.28,59.36,52.01,80.20,-0.026
409.580,40.23,401.68,12.393,0.027,25.287,25.952,83.22,-66.95,-2652.74,-1124.99,76.23,-28.76,0.06,2.36,34.04,58.40,59.52,52.11,80.18,-0.026
409.600,40.19,401.40,12.476,0.025,25.285,25.940,83.15,-45.42,-2663.04,-1137.35,79.74,-9.65,0.04,2.34,34.08,58.55,59.71,52.20,80.18,-0.025
409.620,40.17,401.13,12.555,0.027,25.287,25.935,83.28,-9.93,-2669.83,-1130.17,59.80,10.26,0.01,2.36,34.04,58.65,59.80,52.27,80.19,-0.025
409.640,40.16,400.86,12.635,0.022,25.288,25.935,83.08,-14.41,-2648.65,-1114.75,46.39,4.38,0.01,2.38,34.10,58.81,59.96,52.39,80.16,-0.025
409.660,40.15,400.50,12.704,0.022,25.291,25.948,83.01,-44.30,-2605.60,-1100.65,51.55,-13.45,0.04,2.37,34.06,58.91,60.09,52.46,80.20,-0.025
409.680,40.12,400.11,12.764,0.028,25.290,25.949,83.15,-52.10,-2581.41,-1091.67,54.34,-24.20,0.05,2.36,34.06,59.04,60.23,52.57,80.16,-0.025
409.700,40.10,399.72,12.779,0.027,25.291,25.955,83.42,-105.18,-2571.62,-1089.90,54.83,-52.94,0.10,2.36,34.06,59.14,60.39,52.63,80.20,-0.026
409.720,40.07,399.33,12.790,0.021,25.292,25.964,83.08,-167.76,-2605.86,-1107.42,60.40,-78.19,0.15,2.35,34.14,59.29,60.53,52.75,80.17,-0.026
409.740,40.05,399.06,12.776,0.022,25.293,25.965,83.22,-155.50,-2664.53,-1140.35,66.98,-65.04,0.14,2.34,34.10,59.38,60.67,52.89,80.19,-0.026
409.760,40.04,398.82,12.744,0.030,25.290,25.977,83.22,-116.75,-2676.70,-1137.93,56.20,-36.58,0.10,2.35,34.33,59.52,60.83,53.01,80.19,-0.026
409.780,40.04,398.67,12.716,0.028,25.292,25.990,83.22,-92.47,-2620.88,-1115.90,48.39,-21.48,0.08,2.35,34.18,59.63,61.02,53.08,80.17,-0.027
409.800,40.07,398.47,12.657,0.024,25.291,26.030,83.22,-62.33,-2543.98,-1099.46,54.61,-13.50,0.06,2.31,34.22,59.73,61.16,53.21,80.19,-0.028
409.820,40.11,398.43,12.587,0.022,25.291,26.064,83.28,-54.74,-2528.74,-1094.08,55.65,-12.04,0.05,2.31,34.16,59.83,61.35,53.31,80.16,-0.030
409.840,40.11,398.39,12.517,0.021,25.296,26.077,83.22,-67.02,-2580.78,-1099.78,45.96,-18.87,0.06,2.35,34.12,59.92,61.49,53.42,80.19,-0.030
409.860,40.12,398.36,12.440,0.022,25.291,26.097,83.15,-69.73,-2621.54,-1109.83,48.60,-23.84,0.06,2.36,34.16,60.05,61.68,53.50,80.17,-0.031
409.880,40.13,398.43,12.359,0.028,25.290,26.106,83.22,-73.47,-2619.04,-1127.15,69.91,-24.01,0.07,2.32,34.23,60.18,61.82,53.62,80.20,-0.031
409.900,40.13,398.55,12.270,0.021,25.290,26.107,83.22,-96.05,-2605.51,-1136.08,79.02,-20.80,0.08,2.29,34.29,60.27,61.96,53.72,80.18,-0.031
409.920,40.15,398.78,12.172,0.025,25.293,26.110,83.28,-105.02,-2604.58,-1127.08,61.41,-14.78,0.09,2.31,34.29,60.40,62.10,53.84,80.19,-0.031
409.940,40.18,399.14,12.076,0.030,25.294,26.118,83.15,-102.86,-2599.51,-1111.40,45.06,-15.29,0.09,2.34,34.39,60.52,62.25,53.88,80.19,-0.032
409.960,40.23,399.37,11.973,0.028,25.296,26.143,83.15,-98.38,-2578.71,-1105.20,47.05,-17.65,0.09,2.33,34.31,60.62,62.36,53.97,80.16,-0.032
409.980,40.27,399.88,11.867,0.022,25.293,26.150,83.15,-85.16,-2568.24,-1099.55,48.56,-15.40,0.08,2.34,34.27,60.72,62.51,54.04,80.20,-0.033
410.000,40.29,400.35,11.760,0.025,25.297,26.142,83.22,-86.96,-2581.44,-1098.12,47.49,-19.42,0.08,2.35,34.31,60.84,62.61,54.11,80.17,-0.032
410.020,40.30,400.74,11.647,0.025,25.293,26.130,83.22,-94.11,-2595.66,-1109.83,59.61,-23.85,0.08,2.34,34.25,60.96,62.72,54.18,80.20,-0.032
410.040,40.32,401.25,11.539,0.030,25.294,26.122,83.15,-94.60,-2609.88,-1128.99,74.34,-16.25,0.08,2.31,34.31,61.06,62.84,54.21,80.17,-0.032
